J..N12R,40.717434,-74.000428,140,
J..N12R,40.717468,-74.000402,141,
J..N12R,40.717501,-74.000375,142,
J..N12R,40.717535,-74.000348,143,
J..N12R,40.717570,-74.000320,144,
J..N12R,40.718092,-73.999892,145,
J..N12R,40.718949,-73.999208,146,
J..N12R,40.718971,-73.999190,147,
J..N12R,40.718993,-73.999173,148,
J..N12R,40.719014,-73.999155,149,
J..N12R,40.719036,-73.999137,150,
J..N12R,40.719058,-73.999120,151,
J..N12R,40.719080,-73.999102,152,
J..N12R,40.719101,-73.999084,153,
J..N12R,40.719123,-73.999066,154,
J..N12R,40.719144,-73.999048,155,
J..N12R,40.719166,-73.999030,156,
J..N12R,40.719187,-73.999012,157,
J..N12R,40.719209,-73.998994,158,
J..N12R,40.719230,-73.998976,159,
J..N12R,40.719252,-73.998958,160,
J..N12R,40.719273,-73.998940,161,
J..N12R,40.720941,-73.997534,162,
J..N12R,40.720993,-73.997490,163,
J..N12R,40.721041,-73.997444,164,
J..N12R,40.721083,-73.997396,165,
J..N12R,40.721120,-73.997346,166,
J..N12R,40.721153,-73.997294,167,
J..N12R,40.721180,-73.997240,168,
J..N12R,40.721202,-73.997183,169,
J..N12R,40.721219,-73.997124,170,
J..N12R,40.721231,-73.997064,171,
J..N12R,40.721238,-73.997001,172,
J..N12R,40.721239,-73.996936,173,
J..N12R,40.721236,-73.996869,174,
J..N12R,40.721228,-73.996800,175,
J..N12R,40.721214,-73.996728,176,
J..N12R,40.721196,-73.996655,177,
J..N12R,40.720280,-73.993915,178,
J..N12R,40.719363,-73.990892,179,
J..N12R,40.718315,-73.987437,180,
J..N12R,40.717861,-73.985982,181,
J..N12R,40.717844,-73.985929,182,
J..N12R,40.717827,-73.985878,183,
J..N12R,40.717811,-73.985827,184,
J..N12R,40.717794,-73.985778,185,
J..N12R,40.717777,-73.985729,186,
J..N12R,40.717761,-73.985681,187,
J..N12R,40.717744,-73.985634,188,
J..N12R,40.717728,-73.985588,189,
J..N12R,40.717711,-73.985543,190,
J..N12R,40.717695,-73.985499,191,
J..N12R,40.717679,-73.985456,192,
J..N12R,40.717663,-73.985414,193,
J..N12R,40.717647,-73.985373,194,
J..N12R,40.717631,-73.985332,195,
J..N12R,40.717615,-73.985293,196,
J..N12R,40.717559,-73.985153,197,
J..N12R,40.717538,-73.985101,198,
J..N12R,40.717517,-73.985049,199,
J..N12R,40.717497,-73.984997,200,
J..N12R,40.717478,-73.984945,201,
J..N12R,40.717458,-73.984893,202,
J..N12R,40.717439,-73.984842,203,
J..N12R,40.717421,-73.984791,204,
J..N12R,40.717403,-73.984739,205,
J..N12R,40.717385,-73.984689,206,
J..N12R,40.717368,-73.984638,207,
J..N12R,40.717352,-73.984587,208,
J..N12R,40.717335,-73.984537,209,
J..N12R,40.717319,-73.984487,210,
J..N12R,40.717304,-73.984437,211,
J..N12R,40.717289,-73.984387,212,
J..N12R,40.715626,-73.978898,213,
J..N12R,40.710251,-73.961186,214,
J..N12R,40.710239,-73.961150,215,
J..N12R,40.710226,-73.961115,216,
J..N12R,40.710213,-73.961080,217,
J..N12R,40.710199,-73.961046,218,
J..N12R,40.710185,-73.961012,219,
J..N12R,40.710170,-73.960979,220,
J..N12R,40.710154,-73.960947,221,
J..N12R,40.710138,-73.960915,222,
J..N12R,40.710121,-73.960884,223,
J..N12R,40.710103,-73.960853,224,
J..N12R,40.710085,-73.960823,225,
J..N12R,40.710066,-73.960793,226,
J..N12R,40.710047,-73.960764,227,
J..N12R,40.710027,-73.960736,228,
J..N12R,40.710006,-73.960708,229,
J..N12R,40.709033,-73.959507,230,
J..N12R,40.709019,-73.959490,231,
J..N12R,40.709006,-73.959472,232,
J..N12R,40.708992,-73.959454,233,
J..N12R,40.708979,-73.959435,234,
J..N12R,40.708966,-73.959416,235,
J..N12R,40.708954,-73.959396,236,
J..N12R,40.708941,-73.959375,237,
J..N12R,40.708929,-73.959353,238,
J..N12R,40.708917,-73.959331,239,
J..N12R,40.708905,-73.959308,240,
J..N12R,40.708894,-73.959285,241,
J..N12R,40.708882,-73.959260,242,
J..N12R,40.708871,-73.959236,243,
J..N12R,40.708861,-73.959210,244,
J..N12R,40.708850,-73.959184,245,
J..N12R,40.708359,-73.957757,246,
J..N12R,40.706870,-73.953431,247,
J..N12R,40.706406,-73.952081,248,
J..N12R,40.706389,-73.952036,249,
J..N12R,40.706372,-73.951990,250,
J..N12R,40.706354,-73.951945,251,
J..N12R,40.706336,-73.951900,252,
J..N12R,40.706317,-73.951855,253,
J..N12R,40.706298,-73.951810,254,
J..N12R,40.706278,-73.951765,255,
J..N12R,40.706258,-73.951721,256,
J..N12R,40.706237,-73.951676,257,
J..N12R,40.706216,-73.951632,258,
J..N12R,40.706194,-73.951587,259,
J..N12R,40.706172,-73.951543,260,
J..N12R,40.706149,-73.951499,261,
J..N12R,40.706126,-73.951455,262,
J..N12R,40.706102,-73.951411,263,
J..N12R,40.703869,-73.947408,264,
J..N12R,40.701472,-73.943133,265,
J..N12R,40.701448,-73.943092,266,
J..N12R,40.701425,-73.943051,267,
J..N12R,40.701401,-73.943010,268,
J..N12R,40.701377,-73.942969,269,
J..N12R,40.701352,-73.942929,270,
J..N12R,40.701328,-73.942889,271,
J..N12R,40.701303,-73.942849,272,
J..N12R,40.701279,-73.942809,273,
J..N12R,40.701254,-73.942770,274,
J..N12R,40.701229,-73.942730,275,
J..N12R,40.701203,-73.942691,276,
J..N12R,40.701178,-73.942652,277,
J..N12R,40.701153,-73.942614,278,
J..N12R,40.701127,-73.942575,279,
J..N12R,40.701101,-73.942537,280,
J..N12R,40.701075,-73.942497,281,
J..N12R,40.701049,-73.942458,282,
J..N12R,40.701024,-73.942418,283,
J..N12R,40.700998,-73.942379,284,
J..N12R,40.700973,-73.942339,285,
J..N12R,40.700948,-73.942299,286,
J..N12R,40.700922,-73.942259,287,
J..N12R,40.700898,-73.942219,288,
J..N12R,40.700873,-73.942179,289,
J..N12R,40.700848,-73.942139,290,
J..N12R,40.700824,-73.942099,291,
J..N12R,40.700799,-73.942058,292,
J..N12R,40.700775,-73.942018,293,
J..N12R,40.700751,-73.941977,294,
J..N12R,40.700727,-73.941937,295,
J..N12R,40.700260,-73.941126,296,
J..N12R,40.697207,-73.935657,297,
J..N12R,40.696654,-73.934679,298,
J..N12R,40.693342,-73.928814,299,
J..N12R,40.689630,-73.922270,300,
J..N12R,40.686370,-73.916559,301,
J..N12R,40.682893,-73.910456,302,
J..N12R,40.679498,-73.904512,303,
J..N12R,40.677004,-73.900282,304,
J..N12R,40.676978,-73.900236,305,
J..N12R,40.676954,-73.900189,306,
J..N12R,40.676933,-73.900142,307,
J..N12R,40.676914,-73.900095,308,
J..N12R,40.676897,-73.900047,309,
J..N12R,40.676883,-73.899999,310,
J..N12R,40.676871,-73.899951,311,
J..N12R,40.676861,-73.899903,312,
J..N12R,40.676854,-73.899854,313,
J..N12R,40.676849,-73.899806,314,
J..N12R,40.676847,-73.899757,315,
J..N12R,40.676847,-73.899708,316,
J..N12R,40.676849,-73.899658,317,
J..N12R,40.676853,-73.899609,318,
J..N12R,40.676860,-73.899559,319,
J..N12R,40.676992,-73.898654,320,
J..N12R,40.678024,-73.891688,321,
J..N12R,40.678281,-73.889977,322,
J..N12R,40.678284,-73.889953,323,
J..N12R,40.678288,-73.889930,324,
J..N12R,40.678291,-73.889905,325,
J..N12R,40.678296,-73.889880,326,
J..N12R,40.678301,-73.889855,327,
J..N12R,40.678306,-73.889829,328,
J..N12R,40.678312,-73.889802,329,
J..N12R,40.678318,-73.889776,330,
J..N12R,40.678325,-73.889748,331,
J..N12R,40.678332,-73.889720,332,
J..N12R,40.678340,-73.889692,333,
J..N12R,40.678348,-73.889663,334,
J..N12R,40.678356,-73.889634,335,
J..N12R,40.678365,-73.889604,336,
J..N12R,40.678375,-73.889574,337,
J..N12R,40.679947,-73.884639,338,
J..N12R,40.681410,-73.880039,339,
J..N12R,40.681431,-73.879971,340,
J..N12R,40.681451,-73.879904,341,
J..N12R,40.681471,-73.879836,342,
J..N12R,40.681491,-73.879768,343,
J..N12R,40.681511,-73.879700,344,
J..N12R,40.681531,-73.879633,345,
J..N12R,40.681551,-73.879565,346,
J..N12R,40.681571,-73.879497,347,
J..N12R,40.681590,-73.879429,348,
J..N12R,40.681610,-73.879361,349,
J..N12R,40.681629,-73.879294,350,
J..N12R,40.681648,-73.879226,351,
J..N12R,40.681667,-73.879158,352,
J..N12R,40.681686,-73.879090,353,
J..N12R,40.681705,-73.879022,354,
J..N12R,40.683194,-73.873785,355,
J..N12R,40.683497,-73.872721,356,
J..N12R,40.683520,-73.872657,357,
J..N12R,40.683546,-73.872598,358,
J..N12R,40.683574,-73.872544,359,
J..N12R,40.683605,-73.872496,360,
J..N12R,40.683638,-73.872454,361,
J..N12R,40.683674,-73.872417,362,
J..N12R,40.683712,-73.872385,363,
J..N12R,40.683753,-73.872359,364,
J..N12R,40.683796,-73.872338,365,
J..N12R,40.683841,-73.872322,366,
J..N12R,40.683890,-73.872312,367,
J..N12R,40.683940,-73.872307,368,
J..N12R,40.683993,-73.872308,369,
J..N12R,40.684049,-73.872314,370,
J..N12R,40.684107,-73.872326,371,
J..N12R,40.686495,-73.873084,372,
J..N12R,40.686552,-73.873102,373,
J..N12R,40.686608,-73.873120,374,
J..N12R,40.686663,-73.873138,375,
J..N12R,40.686716,-73.873155,376,
J..N12R,40.686769,-73.873172,377,
J..N12R,40.686821,-73.873189,378,
J..N12R,40.686871,-73.873206,379,
J..N12R,40.686921,-73.873222,380,
J..N12R,40.686969,-73.873238,381,
J..N12R,40.687016,-73.873254,382,
J..N12R,40.687062,-73.873270,383,
J..N12R,40.687107,-73.873285,384,
J..N12R,40.687151,-73.873300,385,
J..N12R,40.687194,-73.873315,386,
J..N12R,40.687236,-73.873330,387,
J..N12R,40.688784,-73.873866,388,
J..N12R,40.688847,-73.873889,389,
J..N12R,40.688907,-73.873906,390,
J..N12R,40.688966,-73.873917,391,
J..N12R,40.689022,-73.873922,392,
J..N12R,40.689076,-73.873921,393,
J..N12R,40.689128,-73.873914,394,
J..N12R,40.689178,-73.873901,395,
J..N12R,40.689226,-73.873882,396,
J..N12R,40.689271,-73.873856,397,
J..N12R,40.689315,-73.873825,398,
J..N12R,40.689356,-73.873787,399,
J..N12R,40.689395,-73.873744,400,
J..N12R,40.689432,-73.873694,401,
J..N12R,40.689467,-73.873639,402,
J..N12R,40.689501,-73.873578,403,
J..N12R,40.689941,-73.872550,404,
J..N12R,40.690166,-73.872031,405,
J..N12R,40.690186,-73.871982,406,
J..N12R,40.690206,-73.871932,407,
J..N12R,40.690225,-73.871880,408,
J..N12R,40.690245,-73.871826,409,
J..N12R,40.690264,-73.871772,410,
J..N12R,40.690284,-73.871715,411,
J..N12R,40.690303,-73.871657,412,
J..N12R,40.690321,-73.871598,413,
J..N12R,40.690340,-73.871537,414,
J..N12R,40.690359,-73.871475,415,
J..N12R,40.690377,-73.871412,416,
J..N12R,40.690395,-73.871346,417,
J..N12R,40.690413,-73.871280,418,
J..N12R,40.690431,-73.871212,419,
J..N12R,40.690449,-73.871142,420,
J..N12R,40.691015,-73.868920,421,
J..N12R,40.691026,-73.868871,422,
J..N12R,40.691038,-73.868823,423,
J..N12R,40.691048,-73.868774,424,
J..N12R,40.691059,-73.868726,425,
J..N12R,40.691070,-73.868677,426,
J..N12R,40.691080,-73.868629,427,
J..N12R,40.691090,-73.868580,428,
J..N12R,40.691100,-73.868532,429,
J..N12R,40.691110,-73.868483,430,
J..N12R,40.691119,-73.868435,431,
J..N12R,40.691128,-73.868386,432,
J..N12R,40.691137,-73.868338,433,
J..N12R,40.691146,-73.868290,434,
J..N12R,40.691155,-73.868241,435,
J..N12R,40.691163,-73.868193,436,
J..N12R,40.691324,-73.867139,437,
J..N12R,40.691427,-73.866477,438,
J..N12R,40.691435,-73.866421,439,
J..N12R,40.691444,-73.866365,440,
J..N12R,40.691452,-73.866310,441,
J..N12R,40.691461,-73.866255,442,
J..N12R,40.691470,-73.866202,443,
J..N12R,40.691478,-73.866148,444,
J..N12R,40.691487,-73.866096,445,
J..N12R,40.691495,-73.866044,446,
J..N12R,40.691504,-73.865993,447,
J..N12R,40.691513,-73.865943,448,
J..N12R,40.691521,-73.865893,449,
J..N12R,40.691530,-73.865844,450,
J..N12R,40.691539,-73.865795,451,
J..N12R,40.691547,-73.865747,452,
J..N12R,40.691556,-73.865700,453,
J..N12R,40.692042,-73.862819,454,
J..N12R,40.692052,-73.862763,455,
J..N12R,40.692061,-73.862706,456,
J..N12R,40.692071,-73.862650,457,
J..N12R,40.692080,-73.862594,458,
J..N12R,40.692090,-73.862537,459,
J..N12R,40.692099,-73.862481,460,
J..N12R,40.692108,-73.862424,461,
J..N12R,40.692116,-73.862368,462,
J..N12R,40.692125,-73.862311,463,
J..N12R,40.692134,-73.862254,464,
J..N12R,40.692142,-73.862198,465,
J..N12R,40.692150,-73.862141,466,
J..N12R,40.692158,-73.862084,467,
J..N12R,40.692166,-73.862027,468,
J..N12R,40.692174,-73.861970,469,
J..N12R,40.692435,-73.860010,470,
J..N12R,40.692444,-73.859933,471,
J..N12R,40.692453,-73.859857,472,
J..N12R,40.692461,-73.859780,473,
J..N12R,40.692470,-73.859704,474,
J..N12R,40.692478,-73.859627,475,
J..N12R,40.692485,-73.859551,476,
J..N12R,40.692493,-73.859474,477,
J..N12R,40.692499,-73.859398,478,
J..N12R,40.692506,-73.859321,479,
J..N12R,40.692512,-73.859245,480,
J..N12R,40.692517,-73.859168,481,
J..N12R,40.692523,-73.859092,482,
J..N12R,40.692527,-73.859016,483,
J..N12R,40.692532,-73.858939,484,
J..N12R,40.692537,-73.858862,485,
J..N12R,40.692721,-73.855607,486,
J..N12R,40.692728,-73.855476,487,
J..N12R,40.692738,-73.855345,488,
J..N12R,40.692750,-73.855215,489,
J..N12R,40.692764,-73.855087,490,
J..N12R,40.692780,-73.854961,491,
J..N12R,40.692799,-73.854836,492,
J..N12R,40.692820,-73.854712,493,
J..N12R,40.692843,-73.854590,494,
J..N12R,40.692868,-73.854470,495,
J..N12R,40.692896,-73.854351,496,
J..N12R,40.692926,-73.854233,497,
J..N12R,40.692958,-73.854117,498,
J..N12R,40.692992,-73.854003,499,
J..N12R,40.693029,-73.853890,500,
J..N12R,40.693067,-73.853777,501,
J..N12R,40.693879,-73.851576,502,
J..N12R,40.693919,-73.851471,503,
J..N12R,40.693956,-73.851367,504,
J..N12R,40.693992,-73.851264,505,
J..N12R,40.694026,-73.851162,506,
J..N12R,40.694059,-73.851062,507,
J..N12R,40.694090,-73.850963,508,
J..N12R,40.694120,-73.850865,509,
J..N12R,40.694149,-73.850768,510,
J..N12R,40.694176,-73.850672,511,
J..N12R,40.694202,-73.850578,512,
J..N12R,40.694227,-73.850485,513,
J..N12R,40.694250,-73.850393,514,
J..N12R,40.694271,-73.850302,515,
J..N12R,40.694291,-73.850213,516,
J..N12R,40.694310,-73.850124,517,
J..N12R,40.695067,-73.846226,518,
J..N12R,40.695078,-73.846160,519,
J..N12R,40.695089,-73.846094,520,
J..N12R,40.695099,-73.846026,521,
J..N12R,40.695109,-73.845957,522,
J..N12R,40.695118,-73.845887,523,
J..N12R,40.695126,-73.845815,524,
J..N12R,40.695133,-73.845741,525,
J..N12R,40.695140,-73.845666,526,
J..N12R,40.695147,-73.845590,527,
J..N12R,40.695152,-73.845512,528,
J..N12R,40.695157,-73.845433,529,
J..N12R,40.695161,-73.845353,530,
J..N12R,40.695165,-73.845270,531,
J..N12R,40.695168,-73.845187,532,
J..N12R,40.695170,-73.845102,533,
J..N12R,40.695178,-73.844330,534,
J..N12R,40.695203,-73.842328,535,
J..N12R,40.695206,-73.842222,536,
J..N12R,40.695210,-73.842112,537,
J..N12R,40.695216,-73.842000,538,
J..N12R,40.695222,-73.841885,539,
J..N12R,40.695230,-73.841767,540,
J..N12R,40.695238,-73.841647,541,
J..N12R,40.695248,-73.841524,542,
J..N12R,40.695258,-73.841398,543,
J..N12R,40.695270,-73.841269,544,
J..N12R,40.695283,-73.841138,545,
J..N12R,40.695297,-73.841004,546,
J..N12R,40.695312,-73.840868,547,
J..N12R,40.695328,-73.840728,548,
J..N12R,40.695345,-73.840587,549,
J..N12R,40.695363,-73.840442,550,
J..N12R,40.695388,-73.840275,551,
J..N12R,40.695418,-73.840110,552,
J..N12R,40.695451,-73.839948,553,
J..N12R,40.695489,-73.839788,554,
J..N12R,40.695530,-73.839631,555,
J..N12R,40.695575,-73.839477,556,
J..N12R,40.695625,-73.839325,557,
J..N12R,40.695678,-73.839176,558,
J..N12R,40.695736,-73.839029,559,
J..N12R,40.695797,-73.838885,560,
J..N12R,40.695862,-73.838743,561,
J..N12R,40.695932,-73.838604,562,
J..N12R,40.696005,-73.838468,563,
J..N12R,40.696083,-73.838334,564,
J..N12R,40.696163,-73.838203,565,
J..N12R,40.697418,-73.836345,566,
J..N12R,40.697450,-73.836294,567,
J..N12R,40.697481,-73.836243,568,
J..N12R,40.697513,-73.836191,569,
J..N12R,40.697545,-73.836138,570,
J..N12R,40.697577,-73.836084,571,
J..N12R,40.697609,-73.836029,572,
J..N12R,40.697642,-73.835974,573,
J..N12R,40.697674,-73.835918,574,
J..N12R,40.697707,-73.835861,575,
J..N12R,40.697740,-73.835803,576,
J..N12R,40.697773,-73.835745,577,
J..N12R,40.697806,-73.835685,578,
J..N12R,40.697839,-73.835625,579,
J..N12R,40.697872,-73.835565,580,
J..N12R,40.697906,-73.835503,581,
J..N12R,40.699404,-73.832747,582,
J..N12R,40.699436,-73.832681,583,
J..N12R,40.699466,-73.832615,584,
J..N12R,40.699496,-73.832549,585,
J..N12R,40.699524,-73.832484,586,
J..N12R,40.699552,-73.832419,587,
J..N12R,40.699578,-73.832355,588,
J..N12R,40.699604,-73.832291,589,
J..N12R,40.699628,-73.832227,590,
J..N12R,40.699651,-73.832164,591,
J..N12R,40.699674,-73.832102,592,
J..N12R,40.699695,-73.832039,593,
J..N12R,40.699715,-73.831978,594,
J..N12R,40.699735,-73.831916,595,
J..N12R,40.699753,-73.831855,596,
J..N12R,40.699771,-73.831794,597,
J..N12R,40.700078,-73.830582,598,
J..N12R,40.700091,-73.830526,599,
J..N12R,40.700105,-73.830468,600,
J..N12R,40.700118,-73.830410,601,
J..N12R,40.700131,-73.830350,602,
J..N12R,40.700145,-73.830290,603,
J..N12R,40.700158,-73.830228,604,
J..N12R,40.700171,-73.830166,605,
J..N12R,40.700185,-73.830102,606,
J..N12R,40.700198,-73.830037,607,
J..N12R,40.700211,-73.829972,608,
J..N12R,40.700225,-73.829905,609,
J..N12R,40.700238,-73.829837,610,
J..N12R,40.700251,-73.829768,611,
J..N12R,40.700265,-73.829698,612,
J..N12R,40.700278,-73.829627,613,
J..N12R,40.700492,-73.828294,614,
J..N12R,40.700833,-73.826227,615,
J..N12R,40.700846,-73.826147,616,
J..N12R,40.700859,-73.826067,617,
J..N12R,40.700873,-73.825988,618,
J..N12R,40.700887,-73.825909,619,
J..N12R,40.700902,-73.825831,620,
J..N12R,40.700918,-73.825754,621,
J..N12R,40.700934,-73.825677,622,
J..N12R,40.700950,-73.825601,623,
J..N12R,40.700967,-73.825526,624,
J..N12R,40.700985,-73.825451,625,
J..N12R,40.701003,-73.825377,626,
J..N12R,40.701022,-73.825303,627,
J..N12R,40.701041,-73.825230,628,
J..N12R,40.701061,-73.825158,629,
J..N12R,40.701081,-73.825086,630,
J..N12R,40.701345,-73.824106,631,
J..N12R,40.701387,-73.823901,632,
J..N12R,40.701418,-73.823699,633,
J..N12R,40.701439,-73.823501,634,
J..N12R,40.701449,-73.823305,635,
J..N12R,40.701448,-73.823113,636,
J..N12R,40.701435,-73.822924,637,
J..N12R,40.701412,-73.822739,638,
J..N12R,40.701377,-73.822556,639,
J..N12R,40.701332,-73.822377,640,
J..N12R,40.701276,-73.822201,641,
J..N12R,40.701208,-73.822028,642,
J..N12R,40.701130,-73.821858,643,
J..N12R,40.701040,-73.821691,644,
J..N12R,40.700940,-73.821528,645,
J..N12R,40.700828,-73.821368,646,
J..N12R,40.700273,-73.820667,647,
J..N12R,40.699943,-73.820218,648,
J..N12R,40.699646,-73.819760,649,
J..N12R,40.699382,-73.819298,650,
J..N12R,40.699151,-73.818832,651,
J..N12R,40.698953,-73.818362,652,
J..N12R,40.698788,-73.817888,653,
J..N12R,40.698656,-73.817409,654,
J..N12R,40.698558,-73.816926,655,
J..N12R,40.698492,-73.816439,656,
J..N12R,40.698460,-73.815947,657,
J..N12R,40.698461,-73.815451,658,
J..N12R,40.698494,-73.814951,659,
J..N12R,40.698561,-73.814447,660,
J..N12R,40.698661,-73.813939,661,
J..N12R,40.698794,-73.813427,662,
J..N12R,40.699458,-73.811105,663,
J..N12R,40.699845,-73.809735,664,
J..N12R,40.699863,-73.809673,665,
J..N12R,40.699881,-73.809612,666,
J..N12R,40.699899,-73.809551,667,
J..N12R,40.699919,-73.809490,668,
J..N12R,40.699939,-73.809429,669,
J..N12R,40.699959,-73.809369,670,
J..N12R,40.699980,-73.809309,671,
J..N12R,40.700002,-73.809249,672,
J..N12R,40.700024,-73.809189,673,
J..N12R,40.700047,-73.809130,674,
J..N12R,40.700071,-73.809071,675,
J..N12R,40.700095,-73.809012,676,
